Dataset,Noise Type,Algorithm,Linkage,Noise Level,Normalized Mutual Information
glass,Gaussian,K-Means,Average,0.1,0.2753 (0.01)
glass,Gaussian,K-Means,Single,0.1,0.3163 (0.02)
glass,Gaussian,K-Means,Complete,0.1,0.2879 (0.02)
glass,Gaussian,Agglomerative,Average,0.1,0.3177 (0.06)
glass,Gaussian,Agglomerative,Single,0.1,0.2879 (0.11)
glass,Gaussian,Agglomerative,Complete,0.1,0.3461 (0.0)
glass,Gaussian,MultiMember,Average,0.1,0.3267 (0.04)
glass,Gaussian,MultiMember,Single,0.1,0.1694 (0.11)
glass,Gaussian,MultiMember,Complete,0.1,0.356 (0.02)
glass,Gaussian,K-Means,Average,0.15,0.2555 (0.02)
glass,Gaussian,K-Means,Single,0.15,0.1691 (0.09)
glass,Gaussian,K-Means,Complete,0.15,0.2534 (0.03)
glass,Gaussian,Agglomerative,Average,0.15,0.1977 (0.09)
glass,Gaussian,Agglomerative,Single,0.15,0.1894 (0.1)
glass,Gaussian,Agglomerative,Complete,0.15,0.1976 (0.09)
glass,Gaussian,MultiMember,Average,0.15,0.2625 (0.03)
glass,Gaussian,MultiMember,Single,0.15,0.0959 (0.05)
glass,Gaussian,MultiMember,Complete,0.15,0.2775 (0.02)
glass,Gaussian,K-Means,Average,0.25,0.2121 (0.01)
glass,Gaussian,K-Means,Single,0.25,0.1336 (0.05)
glass,Gaussian,K-Means,Complete,0.25,0.2054 (0.01)
glass,Gaussian,Agglomerative,Average,0.25,0.1087 (0.04)
glass,Gaussian,Agglomerative,Single,0.25,0.0857 (0.0)
glass,Gaussian,Agglomerative,Complete,0.25,0.1456 (0.04)
glass,Gaussian,MultiMember,Average,0.25,0.1992 (0.01)
glass,Gaussian,MultiMember,Single,0.25,0.1093 (0.05)
glass,Gaussian,MultiMember,Complete,0.25,0.1973 (0.03)
glass,Uniform,K-Means,Average,0,0.3216 (0.01)
glass,Uniform,K-Means,Single,0,0.3489 (0.04)
glass,Uniform,K-Means,Complete,0,0.348 (0.04)
glass,Uniform,Agglomerative,Average,0,0.3822 (0.03)
glass,Uniform,Agglomerative,Single,0,0.3515 (0.03)
glass,Uniform,Agglomerative,Complete,0,0.374 (0.02)
glass,Uniform,MultiMember,Average,0,0.3299 (0.01)
glass,Uniform,MultiMember,Single,0,0.3425 (0.01)
glass,Uniform,MultiMember,Complete,0,0.3327 (0.01)
glass,Uniform,K-Means,Average,0.02,0.305 (0.01)
glass,Uniform,K-Means,Single,0.02,0.3012 (0.03)
glass,Uniform,K-Means,Complete,0.02,0.307 (0.0)
glass,Uniform,Agglomerative,Average,0.02,0.3941 (0.01)
glass,Uniform,Agglomerative,Single,0.02,0.3511 (0.04)
glass,Uniform,Agglomerative,Complete,0.02,0.372 (0.03)
glass,Uniform,MultiMember,Average,0.02,0.3547 (0.05)
glass,Uniform,MultiMember,Single,0.02,0.2625 (0.06)
glass,Uniform,MultiMember,Complete,0.02,0.3297 (0.03)
glass,Uniform,K-Means,Average,0.05,0.3204 (0.0)
glass,Uniform,K-Means,Single,0.05,0.3253 (0.03)
glass,Uniform,K-Means,Complete,0.05,0.3118 (0.01)
glass,Uniform,Agglomerative,Average,0.05,0.2178 (0.07)
glass,Uniform,Agglomerative,Single,0.05,0.1965 (0.07)
glass,Uniform,Agglomerative,Complete,0.05,0.2086 (0.08)
glass,Uniform,MultiMember,Average,0.05,0.3416 (0.03)
glass,Uniform,MultiMember,Single,0.05,0.1856 (0.11)
glass,Uniform,MultiMember,Complete,0.05,0.3278 (0.02)
glass,Uniform,K-Means,Average,0.1,0.2266 (0.0)
glass,Uniform,K-Means,Single,0.1,0.2093 (0.01)
glass,Uniform,K-Means,Complete,0.1,0.2189 (0.01)
glass,Uniform,Agglomerative,Average,0.1,0.1915 (0.06)
glass,Uniform,Agglomerative,Single,0.1,0.1715 (0.07)
glass,Uniform,Agglomerative,Complete,0.1,0.2429 (0.03)
glass,Uniform,MultiMember,Average,0.1,0.2174 (0.01)
glass,Uniform,MultiMember,Single,0.1,0.2157 (0.07)
glass,Uniform,MultiMember,Complete,0.1,0.2197 (0.02)
glass,Uniform,K-Means,Average,0.15,0.1852 (0.04)
glass,Uniform,K-Means,Single,0.15,0.1813 (0.03)
glass,Uniform,K-Means,Complete,0.15,0.1828 (0.01)
glass,Uniform,Agglomerative,Average,0.15,0.1871 (0.01)
glass,Uniform,Agglomerative,Single,0.15,0.1892 (0.02)
glass,Uniform,Agglomerative,Complete,0.15,0.2031 (0.01)
glass,Uniform,MultiMember,Average,0.15,0.1931 (0.04)
glass,Uniform,MultiMember,Single,0.15,0.1883 (0.07)
glass,Uniform,MultiMember,Complete,0.15,0.2016 (0.01)
glass,Uniform,K-Means,Average,0.25,0.1398 (0.0)
glass,Uniform,K-Means,Single,0.25,0.1072 (0.04)
glass,Uniform,K-Means,Complete,0.25,0.155 (0.01)
glass,Uniform,Agglomerative,Average,0.25,0.1622 (0.0)
glass,Uniform,Agglomerative,Single,0.25,0.1698 (0.01)
glass,Uniform,Agglomerative,Complete,0.25,0.1653 (0.01)
glass,Uniform,MultiMember,Average,0.25,0.1615 (0.01)
glass,Uniform,MultiMember,Single,0.25,0.1068 (0.04)
glass,Uniform,MultiMember,Complete,0.25,0.1736 (0.02)
glass,Quantization,K-Means,Average,0,0.3329 (0.01)
glass,Quantization,K-Means,Single,0,0.3581 (0.03)
glass,Quantization,K-Means,Complete,0,0.3378 (0.03)
glass,Quantization,Agglomerative,Average,0,0.3764 (0.03)
glass,Quantization,Agglomerative,Single,0,0.3304 (0.0)
glass,Quantization,Agglomerative,Complete,0,0.3482 (0.04)
glass,Quantization,MultiMember,Average,0,0.3202 (0.03)
glass,Quantization,MultiMember,Single,0,0.3399 (0.02)
glass,Quantization,MultiMember,Complete,0,0.3199 (0.02)
glass,Quantization,K-Means,Average,0.02,0.3269 (0.01)
glass,Quantization,K-Means,Single,0.02,0.3345 (0.03)
glass,Quantization,K-Means,Complete,0.02,0.3277 (0.0)
glass,Quantization,Agglomerative,Average,0.02,0.4097 (0.03)
glass,Quantization,Agglomerative,Single,0.02,0.2851 (0.12)
glass,Quantization,Agglomerative,Complete,0.02,0.402 (0.02)
glass,Quantization,MultiMember,Average,0.02,0.3539 (0.02)
glass,Quantization,MultiMember,Single,0.02,0.24 (0.12)
glass,Quantization,MultiMember,Complete,0.02,0.4199 (0.04)
glass,Quantization,K-Means,Average,0.05,0.3275 (0.01)
glass,Quantization,K-Means,Single,0.05,0.3386 (0.04)
glass,Quantization,K-Means,Complete,0.05,0.3622 (0.05)
glass,Quantization,Agglomerative,Average,0.05,0.3988 (0.05)
glass,Quantization,Agglomerative,Single,0.05,0.3741 (0.0)
glass,Quantization,Agglomerative,Complete,0.05,0.4343 (0.05)
glass,Quantization,MultiMember,Average,0.05,0.3718 (0.05)
glass,Quantization,MultiMember,Single,0.05,0.2791 (0.09)
glass,Quantization,MultiMember,Complete,0.05,0.3944 (0.08)
glass,Quantization,K-Means,Average,0.1,0.3283 (0.0)
glass,Quantization,K-Means,Single,0.1,0.3396 (0.02)
glass,Quantization,K-Means,Complete,0.1,0.3451 (0.03)
glass,Quantization,Agglomerative,Average,0.1,0.3588 (0.01)
glass,Quantization,Agglomerative,Single,0.1,0.3387 (0.02)
glass,Quantization,Agglomerative,Complete,0.1,0.36 (0.01)
glass,Quantization,MultiMember,Average,0.1,0.388 (0.02)
glass,Quantization,MultiMember,Single,0.1,0.3747 (0.05)
glass,Quantization,MultiMember,Complete,0.1,0.3651 (0.04)
glass,Quantization,K-Means,Average,0.15,0.3243 (0.0)
glass,Quantization,K-Means,Single,0.15,0.3649 (0.03)
glass,Quantization,K-Means,Complete,0.15,0.3395 (0.01)
glass,Quantization,Agglomerative,Average,0.15,0.2825 (0.13)
glass,Quantization,Agglomerative,Single,0.15,0.2101 (0.12)
glass,Quantization,Agglomerative,Complete,0.15,0.3025 (0.12)
glass,Quantization,MultiMember,Average,0.15,0.3842 (0.05)
glass,Quantization,MultiMember,Single,0.15,0.2539 (0.13)
glass,Quantization,MultiMember,Complete,0.15,0.4494 (0.03)
glass,Quantization,K-Means,Average,0.25,0.3485 (0.02)
glass,Quantization,K-Means,Single,0.25,0.3583 (0.02)
glass,Quantization,K-Means,Complete,0.25,0.3359 (0.01)
glass,Quantization,Agglomerative,Average,0.25,0.4124 (0.03)
glass,Quantization,Agglomerative,Single,0.25,0.3851 (0.05)
glass,Quantization,Agglomerative,Complete,0.25,0.4266 (0.03)
glass,Quantization,MultiMember,Average,0.25,0.4074 (0.04)
glass,Quantization,MultiMember,Single,0.25,0.2771 (0.1)
glass,Quantization,MultiMember,Complete,0.25,0.3742 (0.05)
ionosphere,Gaussian,K-Means,Average,0,0.1195 (0.0)
ionosphere,Gaussian,K-Means,Single,0,0.0316 (0.03)
ionosphere,Gaussian,K-Means,Complete,0,0.1196 (0.01)
ionosphere,Gaussian,Agglomerative,Average,0,0.0087 (0.0)
ionosphere,Gaussian,Agglomerative,Single,0,0.0087 (0.0)
ionosphere,Gaussian,Agglomerative,Complete,0,0.1021 (0.09)
ionosphere,Gaussian,MultiMember,Average,0,0.0705 (0.06)
ionosphere,Gaussian,MultiMember,Single,0,0.0087 (0.0)
ionosphere,Gaussian,MultiMember,Complete,0,0.1951 (0.09)
ionosphere,Gaussian,K-Means,Average,0.02,0.1249 (0.01)
ionosphere,Gaussian,K-Means,Single,0.02,0.0362 (0.04)
ionosphere,Gaussian,K-Means,Complete,0.02,0.1199 (0.01)
ionosphere,Gaussian,Agglomerative,Average,0.02,0.0263 (0.02)
ionosphere,Gaussian,Agglomerative,Single,0.02,0.0087 (0.0)
ionosphere,Gaussian,Agglomerative,Complete,0.02,0.0532 (0.02)
ionosphere,Gaussian,MultiMember,Average,0.02,0.0852 (0.06)
ionosphere,Gaussian,MultiMember,Single,0.02,0.0155 (0.01)
ionosphere,Gaussian,MultiMember,Complete,0.02,0.1959 (0.14)
ionosphere,Gaussian,K-Means,Average,0.05,0.1263 (0.0)
ionosphere,Gaussian,K-Means,Single,0.05,0.065 (0.05)
ionosphere,Gaussian,K-Means,Complete,0.05,0.1171 (0.02)
ionosphere,Gaussian,Agglomerative,Average,0.05,0.0104 (0.0)
ionosphere,Gaussian,Agglomerative,Single,0.05,0.0087 (0.0)
ionosphere,Gaussian,Agglomerative,Complete,0.05,0.1572 (0.16)
ionosphere,Gaussian,MultiMember,Average,0.05,0.0901 (0.06)
ionosphere,Gaussian,MultiMember,Single,0.05,0.0337 (0.04)
ionosphere,Gaussian,MultiMember,Complete,0.05,0.2552 (0.05)
ionosphere,Gaussian,K-Means,Average,0.1,0.1138 (0.01)
ionosphere,Gaussian,K-Means,Single,0.1,0.0756 (0.07)
ionosphere,Gaussian,K-Means,Complete,0.1,0.1062 (0.01)
ionosphere,Gaussian,Agglomerative,Average,0.1,0.0104 (0.0)
ionosphere,Gaussian,Agglomerative,Single,0.1,0.0087 (0.0)
ionosphere,Gaussian,Agglomerative,Complete,0.1,0.1362 (0.07)
ionosphere,Gaussian,MultiMember,Average,0.1,0.0917 (0.04)
ionosphere,Gaussian,MultiMember,Single,0.1,0.0259 (0.03)
ionosphere,Gaussian,MultiMember,Complete,0.1,0.1015 (0.07)
ionosphere,Gaussian,K-Means,Average,0.15,0.1178 (0.01)
ionosphere,Gaussian,K-Means,Single,0.15,0.0087 (0.0)
ionosphere,Gaussian,K-Means,Complete,0.15,0.1108 (0.01)
ionosphere,Gaussian,Agglomerative,Average,0.15,0.0328 (0.01)
ionosphere,Gaussian,Agglomerative,Single,0.15,0.0087 (0.0)
ionosphere,Gaussian,Agglomerative,Complete,0.15,0.134 (0.11)
ionosphere,Gaussian,MultiMember,Average,0.15,0.0715 (0.02)
ionosphere,Gaussian,MultiMember,Single,0.15,0.0104 (0.0)
ionosphere,Gaussian,MultiMember,Complete,0.15,0.148 (0.11)
ionosphere,Gaussian,K-Means,Average,0.25,0.0919 (0.01)
ionosphere,Gaussian,K-Means,Single,0.25,0.0077 (0.0)
ionosphere,Gaussian,K-Means,Complete,0.25,0.0802 (0.01)
ionosphere,Gaussian,Agglomerative,Average,0.25,0.0234 (0.01)
ionosphere,Gaussian,Agglomerative,Single,0.25,0.0087 (0.0)
ionosphere,Gaussian,Agglomerative,Complete,0.25,0.0833 (0.04)
ionosphere,Gaussian,MultiMember,Average,0.25,0.0548 (0.02)
ionosphere,Gaussian,MultiMember,Single,0.25,0.0087 (0.0)
ionosphere,Gaussian,MultiMember,Complete,0.25,0.0915 (0.08)
ionosphere,Uniform,K-Means,Average,0,0.1171 (0.02)
ionosphere,Uniform,K-Means,Single,0,0.0787 (0.06)
ionosphere,Uniform,K-Means,Complete,0,0.1219 (0.01)
ionosphere,Uniform,Agglomerative,Average,0,0.018 (0.02)
ionosphere,Uniform,Agglomerative,Single,0,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0,0.2682 (0.09)
ionosphere,Uniform,MultiMember,Average,0,0.085 (0.06)
ionosphere,Uniform,MultiMember,Single,0,0.0087 (0.0)
ionosphere,Uniform,MultiMember,Complete,0,0.0997 (0.02)
ionosphere,Uniform,K-Means,Average,0.02,0.1237 (0.0)
ionosphere,Uniform,K-Means,Single,0.02,0.0295 (0.03)
ionosphere,Uniform,K-Means,Complete,0.02,0.1026 (0.01)
ionosphere,Uniform,Agglomerative,Average,0.02,0.0261 (0.02)
ionosphere,Uniform,Agglomerative,Single,0.02,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0.02,0.1672 (0.14)
ionosphere,Uniform,MultiMember,Average,0.02,0.0909 (0.06)
ionosphere,Uniform,MultiMember,Single,0.02,0.0421 (0.04)
ionosphere,Uniform,MultiMember,Complete,0.02,0.3111 (0.09)
ionosphere,Uniform,K-Means,Average,0.05,0.1207 (0.0)
ionosphere,Uniform,K-Means,Single,0.05,0.0224 (0.03)
ionosphere,Uniform,K-Means,Complete,0.05,0.1096 (0.0)
ionosphere,Uniform,Agglomerative,Average,0.05,0.023 (0.02)
ionosphere,Uniform,Agglomerative,Single,0.05,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0.05,0.2239 (0.15)
ionosphere,Uniform,MultiMember,Average,0.05,0.1055 (0.04)
ionosphere,Uniform,MultiMember,Single,0.05,0.0087 (0.0)
ionosphere,Uniform,MultiMember,Complete,0.05,0.0835 (0.08)
ionosphere,Uniform,K-Means,Average,0.1,0.1129 (0.0)
ionosphere,Uniform,K-Means,Single,0.1,0.0229 (0.03)
ionosphere,Uniform,K-Means,Complete,0.1,0.0983 (0.02)
ionosphere,Uniform,Agglomerative,Average,0.1,0.017 (0.01)
ionosphere,Uniform,Agglomerative,Single,0.1,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0.1,0.0868 (0.07)
ionosphere,Uniform,MultiMember,Average,0.1,0.0946 (0.05)
ionosphere,Uniform,MultiMember,Single,0.1,0.0087 (0.0)
ionosphere,Uniform,MultiMember,Complete,0.1,0.236 (0.07)
ionosphere,Uniform,K-Means,Average,0.15,0.1024 (0.0)
ionosphere,Uniform,K-Means,Single,0.15,0.0087 (0.0)
ionosphere,Uniform,K-Means,Complete,0.15,0.0977 (0.01)
ionosphere,Uniform,Agglomerative,Average,0.15,0.043 (0.02)
ionosphere,Uniform,Agglomerative,Single,0.15,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0.15,0.1316 (0.12)
ionosphere,Uniform,MultiMember,Average,0.15,0.0852 (0.04)
ionosphere,Uniform,MultiMember,Single,0.15,0.012 (0.0)
ionosphere,Uniform,MultiMember,Complete,0.15,0.2108 (0.1)
ionosphere,Uniform,K-Means,Average,0.25,0.1024 (0.01)
ionosphere,Uniform,K-Means,Single,0.25,0.0067 (0.0)
ionosphere,Uniform,K-Means,Complete,0.25,0.0942 (0.01)
ionosphere,Uniform,Agglomerative,Average,0.25,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Single,0.25,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0.25,0.0757 (0.04)
ionosphere,Uniform,MultiMember,Average,0.25,0.0152 (0.01)
ionosphere,Uniform,MultiMember,Single,0.25,0.0087 (0.0)
ionosphere,Uniform,MultiMember,Complete,0.25,0.1469 (0.05)
ionosphere,Quantization,K-Means,Average,0,0.1274 (0.0)
ionosphere,Quantization,K-Means,Single,0,0.0253 (0.02)
ionosphere,Quantization,K-Means,Complete,0,0.1113 (0.02)
ionosphere,Quantization,Agglomerative,Average,0,0.0315 (0.03)
ionosphere,Quantization,Agglomerative,Single,0,0.0347 (0.05)
ionosphere,Quantization,Agglomerative,Complete,0,0.1173 (0.08)
ionosphere,Quantization,MultiMember,Average,0,0.0927 (0.05)
ionosphere,Quantization,MultiMember,Single,0,0.0104 (0.0)
ionosphere,Quantization,MultiMember,Complete,0,0.2264 (0.11)
ionosphere,Quantization,K-Means,Average,0.02,0.1272 (0.0)
ionosphere,Quantization,K-Means,Single,0.02,0.054 (0.03)
ionosphere,Quantization,K-Means,Complete,0.02,0.1211 (0.01)
ionosphere,Quantization,Agglomerative,Average,0.02,0.02 (0.01)
ionosphere,Quantization,Agglomerative,Single,0.02,0.012 (0.01)
ionosphere,Quantization,Agglomerative,Complete,0.02,0.1652 (0.1)
ionosphere,Quantization,MultiMember,Average,0.02,0.1091 (0.05)
ionosphere,Quantization,MultiMember,Single,0.02,0.0345 (0.05)
ionosphere,Quantization,MultiMember,Complete,0.02,0.0942 (0.05)
ionosphere,Quantization,K-Means,Average,0.05,0.1305 (0.01)
ionosphere,Quantization,K-Means,Single,0.05,0.0528 (0.04)
ionosphere,Quantization,K-Means,Complete,0.05,0.1083 (0.03)
ionosphere,Quantization,Agglomerative,Average,0.05,0.0353 (0.02)
ionosphere,Quantization,Agglomerative,Single,0.05,0.0104 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.05,0.0528 (0.03)
ionosphere,Quantization,MultiMember,Average,0.05,0.0595 (0.04)
ionosphere,Quantization,MultiMember,Single,0.05,0.0104 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.05,0.2653 (0.09)
ionosphere,Quantization,K-Means,Average,0.1,0.1229 (0.01)
ionosphere,Quantization,K-Means,Single,0.1,0.0726 (0.07)
ionosphere,Quantization,K-Means,Complete,0.1,0.1221 (0.02)
ionosphere,Quantization,Agglomerative,Average,0.1,0.017 (0.01)
ionosphere,Quantization,Agglomerative,Single,0.1,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.1,0.0801 (0.07)
ionosphere,Quantization,MultiMember,Average,0.1,0.0655 (0.03)
ionosphere,Quantization,MultiMember,Single,0.1,0.0104 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.1,0.2484 (0.14)
ionosphere,Quantization,K-Means,Average,0.15,0.1322 (0.0)
ionosphere,Quantization,K-Means,Single,0.15,0.0356 (0.03)
ionosphere,Quantization,K-Means,Complete,0.15,0.1323 (0.0)
ionosphere,Quantization,Agglomerative,Average,0.15,0.0279 (0.02)
ionosphere,Quantization,Agglomerative,Single,0.15,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.15,0.1026 (0.07)
ionosphere,Quantization,MultiMember,Average,0.15,0.0938 (0.05)
ionosphere,Quantization,MultiMember,Single,0.15,0.0104 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.15,0.2633 (0.16)
ionosphere,Quantization,K-Means,Average,0.25,0.1314 (0.0)
ionosphere,Quantization,K-Means,Single,0.25,0.0744 (0.03)
ionosphere,Quantization,K-Means,Complete,0.25,0.1335 (0.01)
ionosphere,Quantization,Agglomerative,Average,0.25,0.0199 (0.01)
ionosphere,Quantization,Agglomerative,Single,0.25,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.25,0.1163 (0.15)
ionosphere,Quantization,MultiMember,Average,0.25,0.1008 (0.04)
ionosphere,Quantization,MultiMember,Single,0.25,0.0072 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.25,0.1737 (0.11)
lymphography,Gaussian,K-Means,Average,0,0.238 (0.02)
lymphography,Gaussian,K-Means,Single,0,0.0969 (0.03)
lymphography,Gaussian,K-Means,Complete,0,0.186 (0.04)
lymphography,Gaussian,Agglomerative,Average,0,0.1754 (0.03)
lymphography,Gaussian,Agglomerative,Single,0,0.1135 (0.03)
lymphography,Gaussian,Agglomerative,Complete,0,0.1587 (0.03)
lymphography,Gaussian,MultiMember,Average,0,0.1874 (0.04)
lymphography,Gaussian,MultiMember,Single,0,0.1497 (0.02)
lymphography,Gaussian,MultiMember,Complete,0,0.1565 (0.06)
lymphography,Gaussian,K-Means,Average,0.02,0.2335 (0.01)
lymphography,Gaussian,K-Means,Single,0.02,0.1479 (0.05)
lymphography,Gaussian,K-Means,Complete,0.02,0.187 (0.02)
lymphography,Gaussian,Agglomerative,Average,0.02,0.172 (0.01)
lymphography,Gaussian,Agglomerative,Single,0.02,0.1743 (0.04)
lymphography,Gaussian,Agglomerative,Complete,0.02,0.1643 (0.01)
lymphography,Gaussian,MultiMember,Average,0.02,0.1822 (0.04)
lymphography,Gaussian,MultiMember,Single,0.02,0.1452 (0.03)
lymphography,Gaussian,MultiMember,Complete,0.02,0.174 (0.08)
lymphography,Gaussian,K-Means,Average,0.05,0.185 (0.05)
lymphography,Gaussian,K-Means,Single,0.05,0.0685 (0.03)
lymphography,Gaussian,K-Means,Complete,0.05,0.1612 (0.01)
lymphography,Gaussian,Agglomerative,Average,0.05,0.1755 (0.05)
lymphography,Gaussian,Agglomerative,Single,0.05,0.1451 (0.02)
lymphography,Gaussian,Agglomerative,Complete,0.05,0.1505 (0.04)
lymphography,Gaussian,MultiMember,Average,0.05,0.1965 (0.05)
lymphography,Gaussian,MultiMember,Single,0.05,0.1216 (0.01)
lymphography,Gaussian,MultiMember,Complete,0.05,0.165 (0.04)
lymphography,Gaussian,K-Means,Average,0.1,0.1459 (0.04)
lymphography,Gaussian,K-Means,Single,0.1,0.0581 (0.02)
lymphography,Gaussian,K-Means,Complete,0.1,0.1202 (0.03)
lymphography,Gaussian,Agglomerative,Average,0.1,0.1715 (0.03)
lymphography,Gaussian,Agglomerative,Single,0.1,0.1543 (0.05)
lymphography,Gaussian,Agglomerative,Complete,0.1,0.1571 (0.01)
lymphography,Gaussian,MultiMember,Average,0.1,0.179 (0.02)
lymphography,Gaussian,MultiMember,Single,0.1,0.1475 (0.04)
lymphography,Gaussian,MultiMember,Complete,0.1,0.1344 (0.02)
lymphography,Gaussian,K-Means,Average,0.15,0.1873 (0.03)
lymphography,Gaussian,K-Means,Single,0.15,0.0638 (0.01)
lymphography,Gaussian,K-Means,Complete,0.15,0.1564 (0.02)
lymphography,Gaussian,Agglomerative,Average,0.15,0.0892 (0.02)
lymphography,Gaussian,Agglomerative,Single,0.15,0.1018 (0.01)
lymphography,Gaussian,Agglomerative,Complete,0.15,0.1102 (0.02)
lymphography,Gaussian,MultiMember,Average,0.15,0.0882 (0.04)
lymphography,Gaussian,MultiMember,Single,0.15,0.1191 (0.03)
lymphography,Gaussian,MultiMember,Complete,0.15,0.1076 (0.02)
lymphography,Gaussian,K-Means,Average,0.25,0.0883 (0.03)
lymphography,Gaussian,K-Means,Single,0.25,0.0703 (0.02)
lymphography,Gaussian,K-Means,Complete,0.25,0.0728 (0.02)
lymphography,Gaussian,Agglomerative,Average,0.25,0.1203 (0.07)
lymphography,Gaussian,Agglomerative,Single,0.25,0.1084 (0.04)
lymphography,Gaussian,Agglomerative,Complete,0.25,0.1155 (0.05)
lymphography,Gaussian,MultiMember,Average,0.25,0.1159 (0.05)
lymphography,Gaussian,MultiMember,Single,0.25,0.067 (0.02)
lymphography,Gaussian,MultiMember,Complete,0.25,0.0823 (0.02)
lymphography,Uniform,K-Means,Average,0,0.2185 (0.04)
lymphography,Uniform,K-Means,Single,0,0.128 (0.04)
lymphography,Uniform,K-Means,Complete,0,0.1876 (0.04)
lymphography,Uniform,Agglomerative,Average,0,0.1641 (0.03)
lymphography,Uniform,Agglomerative,Single,0,0.0904 (0.01)
lymphography,Uniform,Agglomerative,Complete,0,0.1545 (0.03)
lymphography,Uniform,MultiMember,Average,0,0.1653 (0.03)
lymphography,Uniform,MultiMember,Single,0,0.1482 (0.03)
lymphography,Uniform,MultiMember,Complete,0,0.1113 (0.04)
lymphography,Uniform,K-Means,Average,0.02,0.2247 (0.02)
lymphography,Uniform,K-Means,Single,0.02,0.202 (0.07)
lymphography,Uniform,K-Means,Complete,0.02,0.1697 (0.04)
lymphography,Uniform,Agglomerative,Average,0.02,0.1168 (0.02)
lymphography,Uniform,Agglomerative,Single,0.02,0.0975 (0.05)
lymphography,Uniform,Agglomerative,Complete,0.02,0.0903 (0.04)
lymphography,Uniform,MultiMember,Average,0.02,0.1281 (0.03)
lymphography,Uniform,MultiMember,Single,0.02,0.1591 (0.07)
lymphography,Uniform,MultiMember,Complete,0.02,0.1267 (0.04)
lymphography,Uniform,K-Means,Average,0.05,0.206 (0.02)
lymphography,Uniform,K-Means,Single,0.05,0.1268 (0.02)
lymphography,Uniform,K-Means,Complete,0.05,0.1758 (0.05)
lymphography,Uniform,Agglomerative,Average,0.05,0.2077 (0.04)
lymphography,Uniform,Agglomerative,Single,0.05,0.182 (0.04)
lymphography,Uniform,Agglomerative,Complete,0.05,0.1524 (0.05)
lymphography,Uniform,MultiMember,Average,0.05,0.2147 (0.02)
lymphography,Uniform,MultiMember,Single,0.05,0.1158 (0.03)
lymphography,Uniform,MultiMember,Complete,0.05,0.1893 (0.01)
lymphography,Uniform,K-Means,Average,0.1,0.1598 (0.02)
lymphography,Uniform,K-Means,Single,0.1,0.1341 (0.06)
lymphography,Uniform,K-Means,Complete,0.1,0.1674 (0.02)
lymphography,Uniform,Agglomerative,Average,0.1,0.1519 (0.04)
lymphography,Uniform,Agglomerative,Single,0.1,0.13 (0.04)
lymphography,Uniform,Agglomerative,Complete,0.1,0.1631 (0.05)
lymphography,Uniform,MultiMember,Average,0.1,0.1692 (0.03)
lymphography,Uniform,MultiMember,Single,0.1,0.1952 (0.06)
lymphography,Uniform,MultiMember,Complete,0.1,0.1147 (0.03)
lymphography,Uniform,K-Means,Average,0.15,0.1024 (0.01)
lymphography,Uniform,K-Means,Single,0.15,0.0399 (0.01)
lymphography,Uniform,K-Means,Complete,0.15,0.1144 (0.03)
lymphography,Uniform,Agglomerative,Average,0.15,0.1201 (0.04)
lymphography,Uniform,Agglomerative,Single,0.15,0.1921 (0.01)
lymphography,Uniform,Agglomerative,Complete,0.15,0.1489 (0.04)
lymphography,Uniform,MultiMember,Average,0.15,0.1354 (0.04)
lymphography,Uniform,MultiMember,Single,0.15,0.048 (0.04)
lymphography,Uniform,MultiMember,Complete,0.15,0.1518 (0.02)
lymphography,Uniform,K-Means,Average,0.25,0.0925 (0.01)
lymphography,Uniform,K-Means,Single,0.25,0.0386 (0.02)
lymphography,Uniform,K-Means,Complete,0.25,0.0987 (0.01)
lymphography,Uniform,Agglomerative,Average,0.25,0.1271 (0.02)
lymphography,Uniform,Agglomerative,Single,0.25,0.1096 (0.04)
lymphography,Uniform,Agglomerative,Complete,0.25,0.1173 (0.02)
lymphography,Uniform,MultiMember,Average,0.25,0.0974 (0.02)
lymphography,Uniform,MultiMember,Single,0.25,0.0806 (0.03)
lymphography,Uniform,MultiMember,Complete,0.25,0.0911 (0.03)
lymphography,Quantization,K-Means,Average,0,0.2273 (0.01)
lymphography,Quantization,K-Means,Single,0,0.1433 (0.06)
lymphography,Quantization,K-Means,Complete,0,0.1719 (0.06)
lymphography,Quantization,Agglomerative,Average,0,0.1763 (0.02)
lymphography,Quantization,Agglomerative,Single,0,0.1207 (0.02)
lymphography,Quantization,Agglomerative,Complete,0,0.1719 (0.02)
