Dataset,Noise Type,Algorithm,Linkage,Noise Level,Normalized Mutual Information
glass,Gaussian,MultiMember,Single,0.05,0.1287 (0.09)
glass,Gaussian,MultiMember,Complete,0.05,0.3228 (0.03)
glass,Gaussian,K-Means,Average,0.1,0.2808 (0.01)
glass,Gaussian,K-Means,Single,0.1,0.2256 (0.07)
glass,Gaussian,K-Means,Complete,0.1,0.2827 (0.03)
glass,Gaussian,Agglomerative,Average,0.1,0.2609 (0.02)
glass,Gaussian,Agglomerative,Single,0.1,0.2212 (0.06)
glass,Gaussian,Agglomerative,Complete,0.1,0.2886 (0.09)
glass,Gaussian,MultiMember,Average,0.1,0.2505 (0.01)
glass,Gaussian,MultiMember,Single,0.1,0.082 (0.0)
glass,Gaussian,MultiMember,Complete,0.1,0.2866 (0.03)
glass,Gaussian,K-Means,Average,0.15,0.2912 (0.03)
glass,Gaussian,K-Means,Single,0.15,0.289 (0.04)
glass,Gaussian,K-Means,Complete,0.15,0.2795 (0.03)
glass,Gaussian,Agglomerative,Average,0.15,0.242 (0.01)
glass,Gaussian,Agglomerative,Single,0.15,0.1618 (0.06)
glass,Gaussian,Agglomerative,Complete,0.15,0.2819 (0.04)
glass,Gaussian,MultiMember,Average,0.15,0.1978 (0.07)
glass,Gaussian,MultiMember,Single,0.15,0.0655 (0.0)
glass,Gaussian,MultiMember,Complete,0.15,0.2323 (0.08)
glass,Gaussian,K-Means,Average,0.25,0.2008 (0.01)
glass,Gaussian,K-Means,Single,0.25,0.0981 (0.07)
glass,Gaussian,K-Means,Complete,0.25,0.2106 (0.02)
glass,Gaussian,Agglomerative,Average,0.25,0.1459 (0.03)
glass,Gaussian,Agglomerative,Single,0.25,0.1296 (0.06)
glass,Gaussian,Agglomerative,Complete,0.25,0.1889 (0.04)
glass,Gaussian,MultiMember,Average,0.25,0.1873 (0.05)
glass,Gaussian,MultiMember,Single,0.25,0.082 (0.0)
glass,Gaussian,MultiMember,Complete,0.25,0.1868 (0.05)
glass,Uniform,K-Means,Average,0,0.3578 (0.04)
glass,Uniform,K-Means,Single,0,0.2442 (0.09)
glass,Uniform,K-Means,Complete,0,0.3998 (0.04)
glass,Uniform,Agglomerative,Average,0,0.3557 (0.03)
glass,Uniform,Agglomerative,Single,0,0.3304 (0.0)
glass,Uniform,Agglomerative,Complete,0,0.3561 (0.03)
glass,Uniform,MultiMember,Average,0,0.3592 (0.02)
glass,Uniform,MultiMember,Single,0,0.3257 (0.01)
glass,Uniform,MultiMember,Complete,0,0.3184 (0.03)
glass,Uniform,K-Means,Average,0.02,0.3465 (0.02)
glass,Uniform,K-Means,Single,0.02,0.2791 (0.09)
glass,Uniform,K-Means,Complete,0.02,0.3383 (0.05)
glass,Uniform,Agglomerative,Average,0.02,0.3564 (0.03)
glass,Uniform,Agglomerative,Single,0.02,0.3295 (0.02)
glass,Uniform,Agglomerative,Complete,0.02,0.3704 (0.02)
glass,Uniform,MultiMember,Average,0.02,0.3116 (0.02)
glass,Uniform,MultiMember,Single,0.02,0.2168 (0.11)
glass,Uniform,MultiMember,Complete,0.02,0.3418 (0.04)
glass,Uniform,K-Means,Average,0.05,0.3212 (0.01)
glass,Uniform,K-Means,Single,0.05,0.2005 (0.1)
glass,Uniform,K-Means,Complete,0.05,0.3118 (0.04)
glass,Uniform,Agglomerative,Average,0.05,0.2855 (0.02)
glass,Uniform,Agglomerative,Single,0.05,0.2931 (0.0)
glass,Uniform,Agglomerative,Complete,0.05,0.2719 (0.02)
glass,Uniform,MultiMember,Average,0.05,0.298 (0.04)
glass,Uniform,MultiMember,Single,0.05,0.1191 (0.09)
glass,Uniform,MultiMember,Complete,0.05,0.2742 (0.04)
glass,Uniform,K-Means,Average,0.1,0.222 (0.03)
glass,Uniform,K-Means,Single,0.1,0.1521 (0.09)
glass,Uniform,K-Means,Complete,0.1,0.2605 (0.05)
glass,Uniform,Agglomerative,Average,0.1,0.1475 (0.05)
glass,Uniform,Agglomerative,Single,0.1,0.1377 (0.06)
glass,Uniform,Agglomerative,Complete,0.1,0.1687 (0.03)
glass,Uniform,MultiMember,Average,0.1,0.2045 (0.02)
glass,Uniform,MultiMember,Single,0.1,0.0745 (0.01)
glass,Uniform,MultiMember,Complete,0.1,0.1646 (0.06)
glass,Uniform,K-Means,Average,0.15,0.1348 (0.01)
glass,Uniform,K-Means,Single,0.15,0.1204 (0.05)
glass,Uniform,K-Means,Complete,0.15,0.1538 (0.02)
glass,Uniform,Agglomerative,Average,0.15,0.1192 (0.04)
glass,Uniform,Agglomerative,Single,0.15,0.1228 (0.04)
glass,Uniform,Agglomerative,Complete,0.15,0.1441 (0.02)
glass,Uniform,MultiMember,Average,0.15,0.1427 (0.03)
glass,Uniform,MultiMember,Single,0.15,0.0602 (0.01)
glass,Uniform,MultiMember,Complete,0.15,0.1365 (0.04)
glass,Uniform,K-Means,Average,0.25,0.1912 (0.01)
glass,Uniform,K-Means,Single,0.25,0.1322 (0.08)
glass,Uniform,K-Means,Complete,0.25,0.1887 (0.02)
glass,Uniform,Agglomerative,Average,0.25,0.1501 (0.06)
glass,Uniform,Agglomerative,Single,0.25,0.2051 (0.02)
glass,Uniform,Agglomerative,Complete,0.25,0.1226 (0.07)
glass,Uniform,MultiMember,Average,0.25,0.1894 (0.02)
glass,Uniform,MultiMember,Single,0.25,0.063 (0.0)
glass,Uniform,MultiMember,Complete,0.25,0.1787 (0.04)
glass,Quantization,K-Means,Average,0,0.3503 (0.04)
glass,Quantization,K-Means,Single,0,0.3012 (0.1)
glass,Quantization,K-Means,Complete,0,0.4502 (0.02)
glass,Quantization,Agglomerative,Average,0,0.3681 (0.02)
glass,Quantization,Agglomerative,Single,0,0.3421 (0.02)
glass,Quantization,Agglomerative,Complete,0,0.331 (0.09)
glass,Quantization,MultiMember,Average,0,0.3577 (0.04)
glass,Quantization,MultiMember,Single,0,0.2027 (0.11)
glass,Quantization,MultiMember,Complete,0,0.3676 (0.03)
glass,Quantization,K-Means,Average,0.02,0.3599 (0.02)
glass,Quantization,K-Means,Single,0.02,0.2946 (0.11)
glass,Quantization,K-Means,Complete,0.02,0.4138 (0.03)
glass,Quantization,Agglomerative,Average,0.02,0.3697 (0.02)
glass,Quantization,Agglomerative,Single,0.02,0.3515 (0.02)
glass,Quantization,Agglomerative,Complete,0.02,0.3063 (0.11)
glass,Quantization,MultiMember,Average,0.02,0.3522 (0.04)
glass,Quantization,MultiMember,Single,0.02,0.1848 (0.11)
glass,Quantization,MultiMember,Complete,0.02,0.3457 (0.03)
glass,Quantization,K-Means,Average,0.05,0.3481 (0.05)
glass,Quantization,K-Means,Single,0.05,0.3185 (0.11)
glass,Quantization,K-Means,Complete,0.05,0.4463 (0.02)
glass,Quantization,Agglomerative,Average,0.05,0.2524 (0.11)
glass,Quantization,Agglomerative,Single,0.05,0.3269 (0.03)
glass,Quantization,Agglomerative,Complete,0.05,0.3469 (0.02)
glass,Quantization,MultiMember,Average,0.05,0.3016 (0.11)
glass,Quantization,MultiMember,Single,0.05,0.1841 (0.12)
glass,Quantization,MultiMember,Complete,0.05,0.3726 (0.03)
glass,Quantization,K-Means,Average,0.1,0.4041 (0.03)
glass,Quantization,K-Means,Single,0.1,0.2873 (0.1)
glass,Quantization,K-Means,Complete,0.1,0.422 (0.02)
glass,Quantization,Agglomerative,Average,0.1,0.3709 (0.05)
glass,Quantization,Agglomerative,Single,0.1,0.2851 (0.09)
glass,Quantization,Agglomerative,Complete,0.1,0.3571 (0.02)
glass,Quantization,MultiMember,Average,0.1,0.3288 (0.03)
glass,Quantization,MultiMember,Single,0.1,0.2392 (0.13)
glass,Quantization,MultiMember,Complete,0.1,0.3636 (0.01)
glass,Quantization,K-Means,Average,0.15,0.3413 (0.03)
glass,Quantization,K-Means,Single,0.15,0.2572 (0.1)
glass,Quantization,K-Means,Complete,0.15,0.3749 (0.04)
glass,Quantization,Agglomerative,Average,0.15,0.2565 (0.17)
glass,Quantization,Agglomerative,Single,0.15,0.212 (0.11)
glass,Quantization,Agglomerative,Complete,0.15,0.365 (0.13)
glass,Quantization,MultiMember,Average,0.15,0.3629 (0.04)
glass,Quantization,MultiMember,Single,0.15,0.0911 (0.01)
glass,Quantization,MultiMember,Complete,0.15,0.3589 (0.05)
glass,Quantization,K-Means,Average,0.25,0.3469 (0.02)
glass,Quantization,K-Means,Single,0.25,0.3135 (0.02)
glass,Quantization,K-Means,Complete,0.25,0.351 (0.05)
glass,Quantization,Agglomerative,Average,0.25,0.3675 (0.03)
glass,Quantization,Agglomerative,Single,0.25,0.2937 (0.13)
glass,Quantization,Agglomerative,Complete,0.25,0.3961 (0.0)
glass,Quantization,MultiMember,Average,0.25,0.3188 (0.02)
glass,Quantization,MultiMember,Single,0.25,0.1104 (0.04)
glass,Quantization,MultiMember,Complete,0.25,0.349 (0.08)
ionosphere,Gaussian,K-Means,Average,0,0.1226 (0.01)
ionosphere,Gaussian,K-Means,Single,0,0.0261 (0.03)
ionosphere,Gaussian,K-Means,Complete,0,0.1169 (0.02)
ionosphere,Gaussian,Agglomerative,Average,0,0.0261 (0.02)
ionosphere,Gaussian,Agglomerative,Single,0,0.012 (0.01)
ionosphere,Gaussian,Agglomerative,Complete,0,0.0687 (0.03)
ionosphere,Gaussian,MultiMember,Average,0,0.0258 (0.02)
ionosphere,Gaussian,MultiMember,Single,0,0.0087 (0.0)
ionosphere,Gaussian,MultiMember,Complete,0,0.1175 (0.08)
ionosphere,Gaussian,K-Means,Average,0.02,0.1333 (0.0)
ionosphere,Gaussian,K-Means,Single,0.02,0.0226 (0.03)
ionosphere,Gaussian,K-Means,Complete,0.02,0.1179 (0.02)
ionosphere,Gaussian,Agglomerative,Average,0.02,0.0234 (0.01)
ionosphere,Gaussian,Agglomerative,Single,0.02,0.0087 (0.0)
ionosphere,Gaussian,Agglomerative,Complete,0.02,0.209 (0.14)
ionosphere,Gaussian,MultiMember,Average,0.02,0.0151 (0.01)
ionosphere,Gaussian,MultiMember,Single,0.02,0.0087 (0.0)
ionosphere,Gaussian,MultiMember,Complete,0.02,0.1201 (0.02)
ionosphere,Gaussian,K-Means,Average,0.05,0.1174 (0.01)
ionosphere,Gaussian,K-Means,Single,0.05,0.0104 (0.0)
ionosphere,Gaussian,K-Means,Complete,0.05,0.1159 (0.01)
ionosphere,Gaussian,Agglomerative,Average,0.05,0.0154 (0.0)
ionosphere,Gaussian,Agglomerative,Single,0.05,0.0087 (0.0)
ionosphere,Gaussian,Agglomerative,Complete,0.05,0.1896 (0.15)
ionosphere,Gaussian,MultiMember,Average,0.05,0.0366 (0.02)
ionosphere,Gaussian,MultiMember,Single,0.05,0.012 (0.0)
ionosphere,Gaussian,MultiMember,Complete,0.05,0.071 (0.03)
ionosphere,Gaussian,K-Means,Average,0.1,0.1053 (0.01)
ionosphere,Gaussian,K-Means,Single,0.1,0.0087 (0.0)
ionosphere,Gaussian,K-Means,Complete,0.1,0.1173 (0.01)
ionosphere,Gaussian,Agglomerative,Average,0.1,0.0171 (0.0)
ionosphere,Gaussian,Agglomerative,Single,0.1,0.0087 (0.0)
ionosphere,Gaussian,Agglomerative,Complete,0.1,0.142 (0.16)
ionosphere,Gaussian,MultiMember,Average,0.1,0.0153 (0.01)
ionosphere,Gaussian,MultiMember,Single,0.1,0.0087 (0.0)
ionosphere,Gaussian,MultiMember,Complete,0.1,0.1103 (0.09)
ionosphere,Gaussian,K-Means,Average,0.15,0.0926 (0.01)
ionosphere,Gaussian,K-Means,Single,0.15,0.0077 (0.0)
ionosphere,Gaussian,K-Means,Complete,0.15,0.0947 (0.01)
ionosphere,Gaussian,Agglomerative,Average,0.15,0.0185 (0.01)
ionosphere,Gaussian,Agglomerative,Single,0.15,0.0087 (0.0)
ionosphere,Gaussian,Agglomerative,Complete,0.15,0.1364 (0.08)
ionosphere,Gaussian,MultiMember,Average,0.15,0.0533 (0.05)
ionosphere,Gaussian,MultiMember,Single,0.15,0.0087 (0.0)
ionosphere,Gaussian,MultiMember,Complete,0.15,0.1569 (0.04)
ionosphere,Gaussian,K-Means,Average,0.25,0.104 (0.01)
ionosphere,Gaussian,K-Means,Single,0.25,0.0075 (0.0)
ionosphere,Gaussian,K-Means,Complete,0.25,0.0859 (0.03)
ionosphere,Gaussian,Agglomerative,Average,0.25,0.0168 (0.01)
ionosphere,Gaussian,Agglomerative,Single,0.25,0.0087 (0.0)
ionosphere,Gaussian,Agglomerative,Complete,0.25,0.2074 (0.2)
ionosphere,Gaussian,MultiMember,Average,0.25,0.0471 (0.04)
ionosphere,Gaussian,MultiMember,Single,0.25,0.0087 (0.0)
ionosphere,Gaussian,MultiMember,Complete,0.25,0.0757 (0.05)
ionosphere,Uniform,K-Means,Average,0,0.1262 (0.01)
ionosphere,Uniform,K-Means,Single,0,0.0211 (0.02)
ionosphere,Uniform,K-Means,Complete,0,0.1305 (0.0)
ionosphere,Uniform,Agglomerative,Average,0,0.0186 (0.01)
ionosphere,Uniform,Agglomerative,Single,0,0.012 (0.01)
ionosphere,Uniform,Agglomerative,Complete,0,0.1809 (0.18)
ionosphere,Uniform,MultiMember,Average,0,0.0567 (0.03)
ionosphere,Uniform,MultiMember,Single,0,0.0087 (0.0)
ionosphere,Uniform,MultiMember,Complete,0,0.1899 (0.14)
ionosphere,Uniform,K-Means,Average,0.02,0.1264 (0.01)
ionosphere,Uniform,K-Means,Single,0.02,0.018 (0.02)
ionosphere,Uniform,K-Means,Complete,0.02,0.1331 (0.0)
ionosphere,Uniform,Agglomerative,Average,0.02,0.0184 (0.01)
ionosphere,Uniform,Agglomerative,Single,0.02,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0.02,0.1508 (0.16)
ionosphere,Uniform,MultiMember,Average,0.02,0.0494 (0.04)
ionosphere,Uniform,MultiMember,Single,0.02,0.0087 (0.0)
ionosphere,Uniform,MultiMember,Complete,0.02,0.074 (0.04)
ionosphere,Uniform,K-Means,Average,0.05,0.1261 (0.01)
ionosphere,Uniform,K-Means,Single,0.05,0.0256 (0.03)
ionosphere,Uniform,K-Means,Complete,0.05,0.1204 (0.0)
ionosphere,Uniform,Agglomerative,Average,0.05,0.0239 (0.03)
ionosphere,Uniform,Agglomerative,Single,0.05,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0.05,0.0786 (0.04)
ionosphere,Uniform,MultiMember,Average,0.05,0.0277 (0.02)
ionosphere,Uniform,MultiMember,Single,0.05,0.0087 (0.0)
ionosphere,Uniform,MultiMember,Complete,0.05,0.2429 (0.1)
ionosphere,Uniform,K-Means,Average,0.1,0.1227 (0.0)
ionosphere,Uniform,K-Means,Single,0.1,0.0087 (0.0)
ionosphere,Uniform,K-Means,Complete,0.1,0.1256 (0.04)
ionosphere,Uniform,Agglomerative,Average,0.1,0.0137 (0.0)
ionosphere,Uniform,Agglomerative,Single,0.1,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0.1,0.0742 (0.04)
ionosphere,Uniform,MultiMember,Average,0.1,0.0625 (0.06)
ionosphere,Uniform,MultiMember,Single,0.1,0.0087 (0.0)
ionosphere,Uniform,MultiMember,Complete,0.1,0.0974 (0.09)
ionosphere,Uniform,K-Means,Average,0.15,0.0814 (0.01)
ionosphere,Uniform,K-Means,Single,0.15,0.0104 (0.0)
ionosphere,Uniform,K-Means,Complete,0.15,0.0775 (0.01)
ionosphere,Uniform,Agglomerative,Average,0.15,0.0104 (0.0)
ionosphere,Uniform,Agglomerative,Single,0.15,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0.15,0.0919 (0.07)
ionosphere,Uniform,MultiMember,Average,0.15,0.0288 (0.03)
ionosphere,Uniform,MultiMember,Single,0.15,0.0087 (0.0)
ionosphere,Uniform,MultiMember,Complete,0.15,0.0507 (0.04)
ionosphere,Uniform,K-Means,Average,0.25,0.11 (0.0)
ionosphere,Uniform,K-Means,Single,0.25,0.0087 (0.0)
ionosphere,Uniform,K-Means,Complete,0.25,0.0909 (0.02)
ionosphere,Uniform,Agglomerative,Average,0.25,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Single,0.25,0.0087 (0.0)
ionosphere,Uniform,Agglomerative,Complete,0.25,0.0542 (0.04)
ionosphere,Uniform,MultiMember,Average,0.25,0.0231 (0.02)
ionosphere,Uniform,MultiMember,Single,0.25,0.0087 (0.0)
ionosphere,Uniform,MultiMember,Complete,0.25,0.0297 (0.02)
ionosphere,Quantization,K-Means,Average,0,0.131 (0.0)
ionosphere,Quantization,K-Means,Single,0,0.0239 (0.02)
ionosphere,Quantization,K-Means,Complete,0,0.1251 (0.01)
ionosphere,Quantization,Agglomerative,Average,0,0.0232 (0.01)
ionosphere,Quantization,Agglomerative,Single,0,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0,0.0659 (0.07)
ionosphere,Quantization,MultiMember,Average,0,0.0602 (0.05)
ionosphere,Quantization,MultiMember,Single,0,0.0087 (0.0)
ionosphere,Quantization,MultiMember,Complete,0,0.1307 (0.05)
ionosphere,Quantization,K-Means,Average,0.02,0.1268 (0.01)
ionosphere,Quantization,K-Means,Single,0.02,0.0368 (0.03)
ionosphere,Quantization,K-Means,Complete,0.02,0.1234 (0.0)
ionosphere,Quantization,Agglomerative,Average,0.02,0.012 (0.01)
ionosphere,Quantization,Agglomerative,Single,0.02,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.02,0.173 (0.16)
ionosphere,Quantization,MultiMember,Average,0.02,0.0368 (0.02)
ionosphere,Quantization,MultiMember,Single,0.02,0.0104 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.02,0.1261 (0.11)
ionosphere,Quantization,K-Means,Average,0.05,0.1308 (0.0)
ionosphere,Quantization,K-Means,Single,0.05,0.0237 (0.02)
ionosphere,Quantization,K-Means,Complete,0.05,0.1329 (0.0)
ionosphere,Quantization,Agglomerative,Average,0.05,0.0153 (0.01)
ionosphere,Quantization,Agglomerative,Single,0.05,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.05,0.0626 (0.05)
ionosphere,Quantization,MultiMember,Average,0.05,0.0502 (0.04)
ionosphere,Quantization,MultiMember,Single,0.05,0.0087 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.05,0.1621 (0.08)
ionosphere,Quantization,K-Means,Average,0.1,0.1332 (0.0)
ionosphere,Quantization,K-Means,Single,0.1,0.0522 (0.03)
ionosphere,Quantization,K-Means,Complete,0.1,0.1336 (0.0)
ionosphere,Quantization,Agglomerative,Average,0.1,0.0104 (0.0)
ionosphere,Quantization,Agglomerative,Single,0.1,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.1,0.2109 (0.12)
ionosphere,Quantization,MultiMember,Average,0.1,0.0362 (0.03)
ionosphere,Quantization,MultiMember,Single,0.1,0.0087 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.1,0.0953 (0.05)
ionosphere,Quantization,K-Means,Average,0.15,0.1328 (0.01)
ionosphere,Quantization,K-Means,Single,0.15,0.0238 (0.02)
ionosphere,Quantization,K-Means,Complete,0.15,0.1306 (0.01)
ionosphere,Quantization,Agglomerative,Average,0.15,0.0168 (0.01)
ionosphere,Quantization,Agglomerative,Single,0.15,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.15,0.2033 (0.11)
ionosphere,Quantization,MultiMember,Average,0.15,0.053 (0.03)
ionosphere,Quantization,MultiMember,Single,0.15,0.0132 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.15,0.2299 (0.18)
ionosphere,Quantization,K-Means,Average,0.25,0.1321 (0.01)
ionosphere,Quantization,K-Means,Single,0.25,0.0166 (0.01)
ionosphere,Quantization,K-Means,Complete,0.25,0.1189 (0.01)
ionosphere,Quantization,Agglomerative,Average,0.25,0.0104 (0.0)
ionosphere,Quantization,Agglomerative,Single,0.25,0.0087 (0.0)
ionosphere,Quantization,Agglomerative,Complete,0.25,0.4181 (0.14)
ionosphere,Quantization,MultiMember,Average,0.25,0.0488 (0.02)
ionosphere,Quantization,MultiMember,Single,0.25,0.0104 (0.0)
ionosphere,Quantization,MultiMember,Complete,0.25,0.1064 (0.03)
lymphography,Gaussian,K-Means,Average,0,0.1704 (0.05)
lymphography,Gaussian,K-Means,Single,0,0.0942 (0.02)
lymphography,Gaussian,K-Means,Complete,0,0.1824 (0.06)
lymphography,Gaussian,Agglomerative,Average,0,0.1584 (0.03)
lymphography,Gaussian,Agglomerative,Single,0,0.1249 (0.02)
lymphography,Gaussian,Agglomerative,Complete,0,0.1427 (0.02)
lymphography,Gaussian,MultiMember,Average,0,0.1796 (0.04)
lymphography,Gaussian,MultiMember,Single,0,0.122 (0.0)
lymphography,Gaussian,MultiMember,Complete,0,0.191 (0.07)
lymphography,Gaussian,K-Means,Average,0.02,0.1991 (0.04)
lymphography,Gaussian,K-Means,Single,0.02,0.0555 (0.03)
lymphography,Gaussian,K-Means,Complete,0.02,0.1882 (0.04)
lymphography,Gaussian,Agglomerative,Average,0.02,0.1643 (0.01)
lymphography,Gaussian,Agglomerative,Single,0.02,0.1986 (0.01)
lymphography,Gaussian,Agglomerative,Complete,0.02,0.1424 (0.03)
lymphography,Gaussian,MultiMember,Average,0.02,0.1567 (0.08)
lymphography,Gaussian,MultiMember,Single,0.02,0.1645 (0.02)
lymphography,Gaussian,MultiMember,Complete,0.02,0.1176 (0.02)
lymphography,Gaussian,K-Means,Average,0.05,0.1481 (0.03)
lymphography,Gaussian,K-Means,Single,0.05,0.0853 (0.04)
lymphography,Gaussian,K-Means,Complete,0.05,0.141 (0.04)
lymphography,Gaussian,Agglomerative,Average,0.05,0.1819 (0.02)
lymphography,Gaussian,Agglomerative,Single,0.05,0.2047 (0.04)
lymphography,Gaussian,Agglomerative,Complete,0.05,0.1561 (0.01)
lymphography,Gaussian,MultiMember,Average,0.05,0.2012 (0.05)
lymphography,Gaussian,MultiMember,Single,0.05,0.126 (0.01)
lymphography,Gaussian,MultiMember,Complete,0.05,0.1958 (0.07)
lymphography,Gaussian,K-Means,Average,0.1,0.1611 (0.06)
lymphography,Gaussian,K-Means,Single,0.1,0.1202 (0.02)
lymphography,Gaussian,K-Means,Complete,0.1,0.1255 (0.05)
lymphography,Gaussian,Agglomerative,Average,0.1,0.1129 (0.03)
lymphography,Gaussian,Agglomerative,Single,0.1,0.0982 (0.03)
lymphography,Gaussian,Agglomerative,Complete,0.1,0.1194 (0.05)
lymphography,Gaussian,MultiMember,Average,0.1,0.1501 (0.04)
lymphography,Gaussian,MultiMember,Single,0.1,0.1428 (0.03)
lymphography,Gaussian,MultiMember,Complete,0.1,0.1544 (0.04)
lymphography,Gaussian,K-Means,Average,0.15,0.1704 (0.05)
lymphography,Gaussian,K-Means,Single,0.15,0.0745 (0.0)
lymphography,Gaussian,K-Means,Complete,0.15,0.1322 (0.05)
lymphography,Gaussian,Agglomerative,Average,0.15,0.1345 (0.03)
lymphography,Gaussian,Agglomerative,Single,0.15,0.115 (0.0)
lymphography,Gaussian,Agglomerative,Complete,0.15,0.1567 (0.03)
lymphography,Gaussian,MultiMember,Average,0.15,0.1672 (0.03)
lymphography,Gaussian,MultiMember,Single,0.15,0.1408 (0.03)
lymphography,Gaussian,MultiMember,Complete,0.15,0.1311 (0.03)
lymphography,Gaussian,K-Means,Average,0.25,0.1121 (0.02)
lymphography,Gaussian,K-Means,Single,0.25,0.0373 (0.02)
lymphography,Gaussian,K-Means,Complete,0.25,0.1482 (0.03)
lymphography,Gaussian,Agglomerative,Average,0.25,0.1549 (0.01)
lymphography,Gaussian,Agglomerative,Single,0.25,0.1826 (0.04)
lymphography,Gaussian,Agglomerative,Complete,0.25,0.139 (0.02)
lymphography,Gaussian,MultiMember,Average,0.25,0.1501 (0.02)
lymphography,Gaussian,MultiMember,Single,0.25,0.1559 (0.03)
lymphography,Gaussian,MultiMember,Complete,0.25,0.1765 (0.03)
lymphography,Uniform,K-Means,Average,0,0.1386 (0.04)
lymphography,Uniform,K-Means,Single,0,0.1425 (0.05)
lymphography,Uniform,K-Means,Complete,0,0.151 (0.04)
lymphography,Uniform,Agglomerative,Average,0,0.1677 (0.02)
lymphography,Uniform,Agglomerative,Single,0,0.1409 (0.02)
lymphography,Uniform,Agglomerative,Complete,0,0.1673 (0.02)
lymphography,Uniform,MultiMember,Average,0,0.1732 (0.03)
lymphography,Uniform,MultiMember,Single,0,0.1187 (0.02)
lymphography,Uniform,MultiMember,Complete,0,0.151 (0.04)
lymphography,Uniform,K-Means,Average,0.02,0.1386 (0.05)
lymphography,Uniform,K-Means,Single,0.02,0.084 (0.03)
lymphography,Uniform,K-Means,Complete,0.02,0.1585 (0.04)
lymphography,Uniform,Agglomerative,Average,0.02,0.1669 (0.02)
lymphography,Uniform,Agglomerative,Single,0.02,0.168 (0.01)
lymphography,Uniform,Agglomerative,Complete,0.02,0.1419 (0.01)
lymphography,Uniform,MultiMember,Average,0.02,0.2148 (0.08)
lymphography,Uniform,MultiMember,Single,0.02,0.0991 (0.04)
lymphography,Uniform,MultiMember,Complete,0.02,0.132 (0.03)
lymphography,Uniform,K-Means,Average,0.05,0.1656 (0.04)
lymphography,Uniform,K-Means,Single,0.05,0.0683 (0.04)
lymphography,Uniform,K-Means,Complete,0.05,0.2027 (0.04)
lymphography,Uniform,Agglomerative,Average,0.05,0.1691 (0.0)
lymphography,Uniform,Agglomerative,Single,0.05,0.1827 (0.01)
lymphography,Uniform,Agglomerative,Complete,0.05,0.162 (0.02)
lymphography,Uniform,MultiMember,Average,0.05,0.1172 (0.05)
lymphography,Uniform,MultiMember,Single,0.05,0.133 (0.02)
lymphography,Uniform,MultiMember,Complete,0.05,0.1497 (0.04)
lymphography,Uniform,K-Means,Average,0.1,0.1784 (0.02)
lymphography,Uniform,K-Means,Single,0.1,0.1181 (0.02)
lymphography,Uniform,K-Means,Complete,0.1,0.1843 (0.02)
lymphography,Uniform,Agglomerative,Average,0.1,0.1219 (0.0)
lymphography,Uniform,Agglomerative,Single,0.1,0.116 (0.02)
lymphography,Uniform,Agglomerative,Complete,0.1,0.1081 (0.03)
lymphography,Uniform,MultiMember,Average,0.1,0.152 (0.03)
lymphography,Uniform,MultiMember,Single,0.1,0.1662 (0.02)
lymphography,Uniform,MultiMember,Complete,0.1,0.1138 (0.02)
lymphography,Uniform,K-Means,Average,0.15,0.1174 (0.03)
lymphography,Uniform,K-Means,Single,0.15,0.0567 (0.02)
lymphography,Uniform,K-Means,Complete,0.15,0.1274 (0.02)
lymphography,Uniform,Agglomerative,Average,0.15,0.157 (0.03)
lymphography,Uniform,Agglomerative,Single,0.15,0.1188 (0.0)
lymphography,Uniform,Agglomerative,Complete,0.15,0.1462 (0.03)
lymphography,Uniform,MultiMember,Average,0.15,0.1467 (0.02)
lymphography,Uniform,MultiMember,Single,0.15,0.0874 (0.02)
lymphography,Uniform,MultiMember,Complete,0.15,0.1479 (0.04)
lymphography,Uniform,K-Means,Average,0.25,0.0995 (0.0)
lymphography,Uniform,K-Means,Single,0.25,0.0703 (0.03)
lymphography,Uniform,K-Means,Complete,0.25,0.1183 (0.03)
lymphography,Uniform,Agglomerative,Average,0.25,0.1604 (0.03)
lymphography,Uniform,Agglomerative,Single,0.25,0.0978 (0.03)
lymphography,Uniform,Agglomerative,Complete,0.25,0.1717 (0.04)
lymphography,Uniform,MultiMember,Average,0.25,0.118 (0.03)
lymphography,Uniform,MultiMember,Single,0.25,0.1027 (0.02)
lymphography,Uniform,MultiMember,Complete,0.25,0.0983 (0.03)
lymphography,Quantization,K-Means,Average,0,0.1529 (0.04)
lymphography,Quantization,K-Means,Single,0,0.1034 (0.02)
lymphography,Quantization,K-Means,Complete,0,0.1751 (0.04)
lymphography,Quantization,Agglomerative,Average,0,0.1752 (0.01)
